id,role,company,location_city,location_region,location_country,location_remote,type,salary,salaryMin,salaryMax,salaryCurrency,salaryPeriod,about,description,responsibilities,qualifications,benefits,tags,logoUrl,color,applicationUrl,isFeatured,experienceLevel,deadline,lat,lng,postedAt,postedBy
medical-technologist-novahire-group-123,Medical Technologist,NovaHire Group,Tokyo,Tokyo,Japan,False,Part-time,$22 - $29 / hr,22,29,USD,/ hr,NovaHire Group is hiring a Medical Technologist to support its growing healthcare team.,"## About the role

NovaHire Group is looking for a entry Medical Technologist based in Tokyo, Japan. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Provide safe, organized, and patient-centered support."", ""Maintain accurate records and follow clinical documentation standards."", ""Coordinate with medical staff to ensure smooth daily operations."", ""Collaborate with cross-functional teams to deliver high-quality work."", ""Identify process improvements and help implement practical solutions.""]","[""Relevant healthcare training, certification, or clinical experience."", ""Knowledge of patient safety, confidentiality, and documentation standards."", ""0-1 years of relevant experience or equivalent project background."", ""Strong communication, ownership, and problem-solving skills.""]","[""Paid training"", ""Performance bonuses"", ""Transportation allowance"", ""HMO coverage"", ""Equipment provided"", ""13th month pay"", ""Meal allowance""]","[""PART-TIME"", ""ENTRY"", ""HEALTHCARE"", ""PATIENT-CARE"", ""CLINICAL"", ""DOCUMENTATION""]",https://dummyimage.com/256x256/dc2626/ffffff.png&text=NG,#dc2626,https://jobs.example.com/apply/medical-technologist-novahire-group-123,False,Entry,2026-07-06T10:00:00Z,35.663608,139.647221,2026-05-02T08:00:00Z,seed-admin@example.com
customer-success-manager-silverline-bpo-124,Customer Success Manager,Silverline BPO,Sydney,NSW,Australia,True,Hybrid,"$65,000 - $76,700 / year",65000,76700,USD,/ year,Silverline BPO is hiring a Customer Success Manager to support its growing business team.,"## About the role

Silverline BPO is looking for a junior Customer Success Manager based in Remote. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Gather requirements and coordinate timelines with stakeholders."", ""Track operational metrics and prepare reports for leadership."", ""Support planning, execution, and follow-through of business initiatives."", ""Collaborate with cross-functional teams to deliver high-quality work."", ""Identify process improvements and help implement practical solutions.""]","[""Experience coordinating projects, stakeholders, or operational workflows."", ""Comfortable preparing reports and presenting recommendations."", ""Strong communication, ownership, and problem-solving skills."", ""Ability to work independently and collaborate with a team.""]","[""Performance bonuses"", ""Remote work allowance"", ""Flexible PTO"", ""13th month pay""]","[""HYBRID"", ""JUNIOR"", ""BUSINESS"", ""PROJECT-MANAGEMENT"", ""COMMUNICATION"", ""OPERATIONS""]",https://dummyimage.com/256x256/be123c/ffffff.png&text=SB,#be123c,https://jobs.example.com/apply/customer-success-manager-silverline-bpo-124,True,Junior,2026-06-17T10:00:00Z,-33.8688,151.2093,2026-05-20T15:00:00Z,seed-admin@example.com
data-engineer-skillbridge-academy-125,Data Engineer,SkillBridge Academy,New York,NY,USA,False,Full-time,"$135,000 - $159,300 / year",135000,159300,USD,/ year,SkillBridge Academy is hiring a Data Engineer to support its growing engineering team.,"## About the role

SkillBridge Academy is looking for a senior Data Engineer based in New York, USA. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Build, test, and maintain scalable application features."", ""Review code and contribute to technical planning."", ""Troubleshoot bugs and improve application performance."", ""Identify process improvements and help implement practical solutions."", ""Collaborate with cross-functional teams to deliver high-quality work.""]","[""Experience with modern development workflows, Git, and debugging."", ""Understanding of APIs, databases, and application architecture."", ""Strong communication, ownership, and problem-solving skills."", ""Ability to work independently and collaborate with a team.""]","[""Health insurance"", ""Transportation allowance"", ""Career development budget"", ""Performance bonuses"", ""Paid training"", ""13th month pay""]","[""FULL-TIME"", ""SENIOR"", ""ENGINEERING"", ""AWS"", ""REACT"", ""TESTING""]",https://dummyimage.com/256x256/0f766e/ffffff.png&text=SA,#0f766e,https://jobs.example.com/apply/data-engineer-skillbridge-academy-125,False,Senior,2026-08-20T10:00:00Z,40.681956,-74.030185,2026-05-15T05:00:00Z,seed-admin@example.com
technical-support-specialist-lumenstack-126,Technical Support Specialist,LumenStack,New York,NY,USA,False,Part-time,$47 - $63 / hr,47,63,USD,/ hr,LumenStack is hiring a Technical Support Specialist to support its growing support team.,"## About the role

LumenStack is looking for a mid Technical Support Specialist based in New York, USA. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Respond to customer or internal requests through approved channels."", ""Resolve issues accurately while maintaining a helpful tone."", ""Escalate complex concerns with clear context and documentation."", ""Identify process improvements and help implement practical solutions."", ""Collaborate with cross-functional teams to deliver high-quality work.""]","[""Experience with customer service, ticketing tools, or administrative support."", ""Patient, organized, and able to handle repetitive tasks accurately."", ""Ability to work independently and collaborate with a team."", ""Strong communication, ownership, and problem-solving skills.""]","[""HMO coverage"", ""Stock options"", ""Meal allowance"", ""Wellness stipend""]","[""PART-TIME"", ""MID"", ""SUPPORT"", ""HELPDESK"", ""CUSTOMER-SUPPORT"", ""DATA-ENTRY""]",https://dummyimage.com/256x256/be123c/ffffff.png&text=L,#be123c,https://jobs.example.com/apply/technical-support-specialist-lumenstack-126,False,Mid,2026-08-04T10:00:00Z,40.731399,-74.006827,2026-05-13T12:00:00Z,seed-admin@example.com
registered-nurse-heliosoft-127,Registered Nurse,HelioSoft,Quezon City,Metro Manila,Philippines,True,Remote,"₱50,000 - ₱62,500 / month",50000,62500,PHP,/ month,HelioSoft is hiring a Registered Nurse to support its growing healthcare team.,"## About the role

HelioSoft is looking for a mid Registered Nurse based in Remote. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Provide safe, organized, and patient-centered support."", ""Maintain accurate records and follow clinical documentation standards."", ""Coordinate with medical staff to ensure smooth daily operations."", ""Collaborate with cross-functional teams to deliver high-quality work."", ""Document progress, decisions, and important updates clearly.""]","[""Relevant healthcare training, certification, or clinical experience."", ""Knowledge of patient safety, confidentiality, and documentation standards."", ""Strong communication, ownership, and problem-solving skills."", ""3+ years of relevant experience or equivalent project background.""]","[""Equipment provided"", ""Career development budget"", ""Paid training"", ""Wellness stipend""]","[""REMOTE"", ""MID"", ""HEALTHCARE"", ""CLINICAL"", ""HOSPITAL""]",https://dummyimage.com/256x256/2563eb/ffffff.png&text=H,#2563eb,https://jobs.example.com/apply/registered-nurse-heliosoft-127,True,Mid,2026-06-24T10:00:00Z,14.676,121.0437,2026-04-17T16:00:00Z,seed-admin@example.com
virtual-assistant-novahire-group-128,Virtual Assistant,NovaHire Group,Bacolod,Negros Occidental,Philippines,False,Full-time,"₱85,000 - ₱106,250 / month",85000,106250,PHP,/ month,NovaHire Group is hiring a Virtual Assistant to support its growing support team.,"## About the role

NovaHire Group is looking for a senior Virtual Assistant based in Bacolod, Philippines. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Respond to customer or internal requests through approved channels."", ""Resolve issues accurately while maintaining a helpful tone."", ""Escalate complex concerns with clear context and documentation."", ""Document progress, decisions, and important updates clearly."", ""Collaborate with cross-functional teams to deliver high-quality work.""]","[""Experience with customer service, ticketing tools, or administrative support."", ""Patient, organized, and able to handle repetitive tasks accurately."", ""5+ years of relevant experience or equivalent project background."", ""Ability to work independently and collaborate with a team.""]","[""Remote work allowance"", ""Retirement plan"", ""Meal allowance"", ""Transportation allowance"", ""HMO coverage"", ""Wellness stipend"", ""Stock options""]","[""FULL-TIME"", ""SENIOR"", ""SUPPORT"", ""DATA-ENTRY"", ""HELPDESK"", ""TICKETING""]",https://dummyimage.com/256x256/0f766e/ffffff.png&text=NG,#0f766e,https://jobs.example.com/apply/virtual-assistant-novahire-group-128,False,Senior,2026-08-11T10:00:00Z,10.698304,122.954618,2026-05-12T06:00:00Z,seed-admin@example.com
growth-marketing-manager-codeharbor-129,Growth Marketing Manager,CodeHarbor,Manila,Metro Manila,Philippines,False,Internship,₱187 - ₱243 / hr,187,243,PHP,/ hr,CodeHarbor is hiring a Growth Marketing Manager to support its growing marketing team.,"## About the role

CodeHarbor is looking for a junior Growth Marketing Manager based in Manila, Philippines. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Plan and execute campaigns across relevant digital channels."", ""Analyze campaign performance and recommend improvements."", ""Create content that supports brand awareness and conversion goals."", ""Identify process improvements and help implement practical solutions."", ""Document progress, decisions, and important updates clearly.""]","[""Experience with campaign planning, analytics, and content execution."", ""Comfortable interpreting performance metrics and testing improvements."", ""1+ years of relevant experience or equivalent project background."", ""Ability to work independently and collaborate with a team.""]","[""Stock options"", ""Career development budget"", ""Retirement plan"", ""Performance bonuses"", ""Wellness stipend"", ""Equipment provided""]","[""INTERNSHIP"", ""JUNIOR"", ""MARKETING"", ""GROWTH"", ""SOCIAL-MEDIA"", ""ADS""]",https://dummyimage.com/256x256/059669/ffffff.png&text=C,#059669,https://jobs.example.com/apply/growth-marketing-manager-codeharbor-129,False,Junior,2026-07-21T10:00:00Z,14.62726,120.989215,2026-05-03T21:00:00Z,seed-admin@example.com
ui-ux-designer-lumenstack-130,UI/UX Designer,LumenStack,Taguig,Metro Manila,Philippines,False,Internship,₱187 - ₱243 / hr,187,243,PHP,/ hr,LumenStack is hiring a UI/UX Designer to support its growing design team.,"## About the role

LumenStack is looking for a junior UI/UX Designer based in Taguig, Philippines. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Create user flows, wireframes, prototypes, and polished interface designs."", ""Conduct usability reviews and turn feedback into design improvements."", ""Maintain consistent design patterns across product experiences."", ""Collaborate with cross-functional teams to deliver high-quality work."", ""Document progress, decisions, and important updates clearly.""]","[""Strong portfolio showing product thinking and visual design quality."", ""Experience using Figma or similar design tools."", ""1+ years of relevant experience or equivalent project background."", ""Ability to work independently and collaborate with a team.""]","[""Equipment provided"", ""13th month pay"", ""Remote work allowance"", ""Career development budget"", ""Retirement plan"", ""Paid training""]","[""INTERNSHIP"", ""JUNIOR"", ""DESIGN"", ""FIGMA"", ""PROTOTYPING"", ""RESEARCH""]",https://dummyimage.com/256x256/7c3aed/ffffff.png&text=L,#7c3aed,https://jobs.example.com/apply/ui-ux-designer-lumenstack-130,False,Junior,2026-07-15T10:00:00Z,14.550971,121.071477,2026-05-13T13:00:00Z,seed-admin@example.com
design-systems-specialist-greenline-health-131,Design Systems Specialist,Greenline Health,Sydney,NSW,Australia,False,Internship,$22 - $29 / hr,22,29,USD,/ hr,Greenline Health is hiring a Design Systems Specialist to support its growing design team.,"## About the role

Greenline Health is looking for a entry Design Systems Specialist based in Sydney, Australia. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Create user flows, wireframes, prototypes, and polished interface designs."", ""Conduct usability reviews and turn feedback into design improvements."", ""Maintain consistent design patterns across product experiences."", ""Identify process improvements and help implement practical solutions."", ""Collaborate with cross-functional teams to deliver high-quality work.""]","[""Strong portfolio showing product thinking and visual design quality."", ""Experience using Figma or similar design tools."", ""Strong communication, ownership, and problem-solving skills."", ""0-1 years of relevant experience or equivalent project background.""]","[""Performance bonuses"", ""Flexible schedule"", ""Meal allowance"", ""Transportation allowance"", ""Flexible PTO"", ""Stock options"", ""13th month pay""]","[""INTERNSHIP"", ""ENTRY"", ""DESIGN"", ""UX"", ""FIGMA"", ""RESEARCH""]",https://dummyimage.com/256x256/0f766e/ffffff.png&text=GH,#0f766e,https://jobs.example.com/apply/design-systems-specialist-greenline-health-131,False,Entry,2026-07-30T10:00:00Z,-33.886219,151.170893,2026-04-15T09:00:00Z,seed-admin@example.com
payroll-specialist-heliosoft-132,Payroll Specialist,HelioSoft,Toronto,ON,Canada,False,Part-time,$67 - $90 / hr,67,90,USD,/ hr,HelioSoft is hiring a Payroll Specialist to support its growing finance team.,"## About the role

HelioSoft is looking for a senior Payroll Specialist based in Toronto, Canada. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Prepare financial reports, reconciliations, and supporting schedules."", ""Monitor expenses and ensure records are accurate and complete."", ""Support compliance with internal financial policies."", ""Document progress, decisions, and important updates clearly."", ""Identify process improvements and help implement practical solutions.""]","[""Knowledge of accounting principles, spreadsheets, and financial reporting."", ""High attention to detail and comfort with numerical data."", ""5+ years of relevant experience or equivalent project background."", ""Strong communication, ownership, and problem-solving skills.""]","[""Flexible schedule"", ""Retirement plan"", ""Wellness stipend"", ""Flexible PTO"", ""Paid training""]","[""PART-TIME"", ""SENIOR"", ""FINANCE"", ""ACCOUNTING"", ""EXCEL""]",https://dummyimage.com/256x256/7c3aed/ffffff.png&text=H,#7c3aed,https://jobs.example.com/apply/payroll-specialist-heliosoft-132,True,Senior,2026-07-15T10:00:00Z,43.670341,-79.388544,2026-05-16T08:00:00Z,seed-admin@example.com
social-media-manager-primeledger-133,Social Media Manager,PrimeLedger,San Francisco,CA,USA,True,Hybrid,"$95,000 - $112,100 / year",95000,112100,USD,/ year,PrimeLedger is hiring a Social Media Manager to support its growing marketing team.,"## About the role

PrimeLedger is looking for a mid Social Media Manager based in Remote. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Plan and execute campaigns across relevant digital channels."", ""Analyze campaign performance and recommend improvements."", ""Create content that supports brand awareness and conversion goals."", ""Collaborate with cross-functional teams to deliver high-quality work."", ""Document progress, decisions, and important updates clearly.""]","[""Experience with campaign planning, analytics, and content execution."", ""Comfortable interpreting performance metrics and testing improvements."", ""Ability to work independently and collaborate with a team."", ""3+ years of relevant experience or equivalent project background.""]","[""Performance bonuses"", ""Transportation allowance"", ""Equipment provided"", ""Flexible PTO"", ""Health insurance""]","[""HYBRID"", ""MID"", ""MARKETING"", ""ANALYTICS"", ""ADS"", ""COPYWRITING""]",https://dummyimage.com/256x256/7c3aed/ffffff.png&text=P,#7c3aed,https://jobs.example.com/apply/social-media-manager-primeledger-133,False,Mid,2026-06-27T10:00:00Z,37.7749,-122.4194,2026-04-23T08:00:00Z,seed-admin@example.com
computer-science-instructor-primeledger-134,Computer Science Instructor,PrimeLedger,New York,NY,USA,False,Contract,$22 - $29 / hr,22,29,USD,/ hr,PrimeLedger is hiring a Computer Science Instructor to support its growing education team.,"## About the role

PrimeLedger is looking for a entry Computer Science Instructor based in New York, USA. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Design or deliver learning experiences that support student outcomes."", ""Assess learner progress and provide actionable feedback."", ""Improve learning materials based on learner needs."", ""Document progress, decisions, and important updates clearly."", ""Collaborate with cross-functional teams to deliver high-quality work.""]","[""Experience teaching, training, tutoring, or building learning materials."", ""Ability to simplify complex topics for learners."", ""0-1 years of relevant experience or equivalent project background."", ""Strong communication, ownership, and problem-solving skills.""]","[""Retirement plan"", ""Career development budget"", ""Stock options"", ""Meal allowance""]","[""CONTRACT"", ""ENTRY"", ""EDUCATION"", ""LMS"", ""TEACHING"", ""CURRICULUM""]",https://dummyimage.com/256x256/ea580c/ffffff.png&text=P,#ea580c,https://jobs.example.com/apply/computer-science-instructor-primeledger-134,True,Entry,2026-07-04T10:00:00Z,40.745006,-73.988188,2026-05-07T05:00:00Z,seed-admin@example.com
product-designer-pixelforge-studio-135,Product Designer,PixelForge Studio,Iloilo City,Iloilo,Philippines,False,Part-time,₱750 - ₱975 / hr,750,975,PHP,/ hr,PixelForge Studio is hiring a Product Designer to support its growing design team.,"## About the role

PixelForge Studio is looking for a lead Product Designer based in Iloilo City, Philippines. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Create user flows, wireframes, prototypes, and polished interface designs."", ""Conduct usability reviews and turn feedback into design improvements."", ""Maintain consistent design patterns across product experiences."", ""Collaborate with cross-functional teams to deliver high-quality work."", ""Document progress, decisions, and important updates clearly.""]","[""Strong portfolio showing product thinking and visual design quality."", ""Experience using Figma or similar design tools."", ""Strong communication, ownership, and problem-solving skills."", ""7+ years of relevant experience or equivalent project background.""]","[""Health insurance"", ""Meal allowance"", ""Retirement plan"", ""Career development budget"", ""Performance bonuses"", ""13th month pay"", ""Flexible PTO""]","[""PART-TIME"", ""LEAD"", ""DESIGN"", ""FIGMA"", ""PROTOTYPING"", ""UX""]",https://dummyimage.com/256x256/ea580c/ffffff.png&text=PS,#ea580c,https://jobs.example.com/apply/product-designer-pixelforge-studio-135,False,Lead,2026-06-25T10:00:00Z,10.751751,122.535446,2026-05-16T09:00:00Z,seed-admin@example.com
operations-manager-silverline-bpo-136,Operations Manager,Silverline BPO,Bacolod,Negros Occidental,Philippines,False,Hybrid,"₱30,000 - ₱37,500 / month",30000,37500,PHP,/ month,Silverline BPO is hiring a Operations Manager to support its growing business team.,"## About the role

Silverline BPO is looking for a junior Operations Manager based in Bacolod, Philippines. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Gather requirements and coordinate timelines with stakeholders."", ""Track operational metrics and prepare reports for leadership."", ""Support planning, execution, and follow-through of business initiatives."", ""Document progress, decisions, and important updates clearly."", ""Identify process improvements and help implement practical solutions.""]","[""Experience coordinating projects, stakeholders, or operational workflows."", ""Comfortable preparing reports and presenting recommendations."", ""1+ years of relevant experience or equivalent project background."", ""Strong communication, ownership, and problem-solving skills.""]","[""Paid training"", ""Career development budget"", ""Health insurance"", ""Equipment provided"", ""Transportation allowance"", ""Wellness stipend""]","[""HYBRID"", ""JUNIOR"", ""BUSINESS"", ""COMMUNICATION"", ""PROJECT-MANAGEMENT"", ""OPERATIONS""]",https://dummyimage.com/256x256/4f46e5/ffffff.png&text=SB,#4f46e5,https://jobs.example.com/apply/operations-manager-silverline-bpo-136,False,Junior,2026-08-18T10:00:00Z,10.689762,122.966034,2026-04-20T20:00:00Z,seed-admin@example.com
audit-associate-eduspark-learning-137,Audit Associate,EduSpark Learning,New York,NY,USA,False,Internship,$47 - $63 / hr,47,63,USD,/ hr,EduSpark Learning is hiring a Audit Associate to support its growing finance team.,"## About the role

EduSpark Learning is looking for a mid Audit Associate based in New York, USA. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Prepare financial reports, reconciliations, and supporting schedules."", ""Monitor expenses and ensure records are accurate and complete."", ""Support compliance with internal financial policies."", ""Collaborate with cross-functional teams to deliver high-quality work."", ""Document progress, decisions, and important updates clearly.""]","[""Knowledge of accounting principles, spreadsheets, and financial reporting."", ""High attention to detail and comfort with numerical data."", ""Strong communication, ownership, and problem-solving skills."", ""3+ years of relevant experience or equivalent project background.""]","[""Stock options"", ""Remote work allowance"", ""HMO coverage"", ""13th month pay""]","[""INTERNSHIP"", ""MID"", ""FINANCE"", ""PAYROLL"", ""EXCEL"", ""REPORTING""]",https://dummyimage.com/256x256/059669/ffffff.png&text=EL,#059669,https://jobs.example.com/apply/audit-associate-eduspark-learning-137,False,Mid,2026-08-08T10:00:00Z,40.730011,-74.030703,2026-04-30T22:00:00Z,seed-admin@example.com
machine-learning-engineer-cloudnest-technologies-138,Machine Learning Engineer,CloudNest Technologies,Cebu City,Cebu,Philippines,False,Hybrid,"₱22,000 - ₱27,500 / month",22000,27500,PHP,/ month,CloudNest Technologies is hiring a Machine Learning Engineer to support its growing engineering team.,"## About the role

CloudNest Technologies is looking for a entry Machine Learning Engineer based in Cebu City, Philippines. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Build, test, and maintain scalable application features."", ""Review code and contribute to technical planning."", ""Troubleshoot bugs and improve application performance."", ""Document progress, decisions, and important updates clearly."", ""Identify process improvements and help implement practical solutions.""]","[""Experience with modern development workflows, Git, and debugging."", ""Understanding of APIs, databases, and application architecture."", ""Ability to work independently and collaborate with a team."", ""Strong communication, ownership, and problem-solving skills.""]","[""Flexible schedule"", ""13th month pay"", ""Flexible PTO"", ""Health insurance"", ""Stock options"", ""Career development budget""]","[""HYBRID"", ""ENTRY"", ""ENGINEERING"", ""REACT"", ""API"", ""PYTHON""]",https://dummyimage.com/256x256/7c3aed/ffffff.png&text=CT,#7c3aed,https://jobs.example.com/apply/machine-learning-engineer-cloudnest-technologies-138,False,Entry,2026-07-19T10:00:00Z,10.277199,123.915385,2026-04-11T11:00:00Z,seed-admin@example.com
hr-generalist-kindredcare-clinics-139,HR Generalist,KindredCare Clinics,Toronto,ON,Canada,False,Contract,$85 - $114 / hr,85,114,USD,/ hr,KindredCare Clinics is hiring a HR Generalist to support its growing business team.,"## About the role

KindredCare Clinics is looking for a lead HR Generalist based in Toronto, Canada. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Gather requirements and coordinate timelines with stakeholders."", ""Track operational metrics and prepare reports for leadership."", ""Support planning, execution, and follow-through of business initiatives."", ""Identify process improvements and help implement practical solutions."", ""Document progress, decisions, and important updates clearly.""]","[""Experience coordinating projects, stakeholders, or operational workflows."", ""Comfortable preparing reports and presenting recommendations."", ""Ability to work independently and collaborate with a team."", ""7+ years of relevant experience or equivalent project background.""]","[""Wellness stipend"", ""Stock options"", ""Flexible schedule"", ""Performance bonuses"", ""HMO coverage"", ""Remote work allowance"", ""Equipment provided""]","[""CONTRACT"", ""LEAD"", ""BUSINESS"", ""COMMUNICATION"", ""PRODUCT"", ""CRM""]",https://dummyimage.com/256x256/be123c/ffffff.png&text=KC,#be123c,https://jobs.example.com/apply/hr-generalist-kindredcare-clinics-139,True,Lead,2026-07-17T10:00:00Z,43.685526,-79.392715,2026-05-01T07:00:00Z,seed-admin@example.com
social-media-manager-primeledger-140,Social Media Manager,PrimeLedger,Remote,Tokyo,Japan,True,Hybrid,"$135,000 - $159,300 / year",135000,159300,USD,/ year,PrimeLedger is hiring a Social Media Manager to support its growing marketing team.,"## About the role

PrimeLedger is looking for a senior Social Media Manager based in Remote. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Plan and execute campaigns across relevant digital channels."", ""Analyze campaign performance and recommend improvements."", ""Create content that supports brand awareness and conversion goals."", ""Identify process improvements and help implement practical solutions."", ""Document progress, decisions, and important updates clearly.""]","[""Experience with campaign planning, analytics, and content execution."", ""Comfortable interpreting performance metrics and testing improvements."", ""Strong communication, ownership, and problem-solving skills."", ""Ability to work independently and collaborate with a team.""]","[""Career development budget"", ""HMO coverage"", ""Remote work allowance"", ""Wellness stipend"", ""Retirement plan"", ""Equipment provided"", ""Paid training""]","[""HYBRID"", ""SENIOR"", ""MARKETING"", ""SEO"", ""ANALYTICS"", ""SOCIAL-MEDIA""]",https://dummyimage.com/256x256/2563eb/ffffff.png&text=P,#2563eb,https://jobs.example.com/apply/social-media-manager-primeledger-140,False,Senior,2026-07-16T10:00:00Z,35.6762,139.6503,2026-04-13T22:00:00Z,seed-admin@example.com
financial-analyst-visionary-design-co-141,Financial Analyst,Visionary Design Co.,London,England,United Kingdom,False,Part-time,$22 - $29 / hr,22,29,USD,/ hr,Visionary Design Co. is hiring a Financial Analyst to support its growing finance team.,"## About the role

Visionary Design Co. is looking for a entry Financial Analyst based in London, United Kingdom. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Prepare financial reports, reconciliations, and supporting schedules."", ""Monitor expenses and ensure records are accurate and complete."", ""Support compliance with internal financial policies."", ""Document progress, decisions, and important updates clearly."", ""Collaborate with cross-functional teams to deliver high-quality work.""]","[""Knowledge of accounting principles, spreadsheets, and financial reporting."", ""High attention to detail and comfort with numerical data."", ""Ability to work independently and collaborate with a team."", ""Strong communication, ownership, and problem-solving skills.""]","[""Career development budget"", ""Flexible schedule"", ""Flexible PTO"", ""13th month pay"", ""Transportation allowance"", ""Performance bonuses""]","[""PART-TIME"", ""ENTRY"", ""FINANCE"", ""ACCOUNTING"", ""REPORTING""]",https://dummyimage.com/256x256/1a365d/ffffff.png&text=VD,#1a365d,https://jobs.example.com/apply/financial-analyst-visionary-design-co-141,False,Entry,2026-07-02T10:00:00Z,51.537908,-0.164044,2026-04-16T11:00:00Z,seed-admin@example.com
online-english-tutor-skillbridge-academy-142,Online English Tutor,SkillBridge Academy,New York,NY,USA,False,Internship,$85 - $114 / hr,85,114,USD,/ hr,SkillBridge Academy is hiring a Online English Tutor to support its growing education team.,"## About the role

SkillBridge Academy is looking for a lead Online English Tutor based in New York, USA. You will help the team deliver reliable, user-focused work while collaborating with stakeholders across the organization.

## What you will do

This role is ideal for someone who is organized, proactive, and comfortable learning quickly in a practical work environment.","[""Design or deliver learning experiences that support student outcomes."", ""Assess learner progress and provide actionable feedback."", ""Improve learning materials based on learner needs."", ""Document progress, decisions, and important updates clearly."", ""Identify process improvements and help implement practical solutions.""]","[""Experience teaching, training, tutoring, or building learning materials."", ""Ability to simplify complex topics for learners."", ""Strong communication, ownership, and problem-solving skills."", ""7+ years of relevant experience or equivalent project background.""]","[""HMO coverage"", ""Stock options"", ""Transportation allowance"", ""Remote work allowance"", ""Wellness stipend""]","[""INTERNSHIP"", ""LEAD"", ""EDUCATION"", ""TRAINING"", ""LMS"", ""E-LEARNING""]",https://dummyimage.com/256x256/dc2626/ffffff.png&text=SA,#dc2626,https://jobs.example.com/apply/online-english-tutor-skillbridge-academy-142,False,Lead,2026-08-24T10:00:00Z,40.707854,-74.013044,2026-04-16T00:00:00Z,seed-admin@example.com
